,created_at,tweet_id,tweet_username,user_name,tweet_text,tweet_likes,tweet_retweets
487,2021-04-24 17:21:05,1386007300134035456,indypremium,Independent Premium,Boris Johnson was right about daily press briefings – his U-turn is shameful | Mary Dejevsky https://t.co/43Euv8u8Ms,0,0
488,2021-04-24 17:21:05,1386007300108951553,theforeverman,Peter Mayson,RT @MaxAbrahms: America has been quicker to supply weapons to Al Qaeda laced rebels for regime change than oxygen to foreign governments in…,0,2811
489,2021-04-24 17:21:05,1386007299890851840,FortunateMuslim,Mk,"RT @SayedModarresi: India’s covid death surge summed up in these horrific pictures. 

When will we wake up? https://t.co/Ax2jkJUWDb",0,17
490,2021-04-24 17:21:05,1386007299861401601,beocelinjoseph,Beo S Joseph,RT @sanjukta: Finally Modi government has taken a bold decision to handle COVID-19 crisis. It asked Twitter and other social media platform…,0,27
491,2021-04-24 17:21:05,1386007299626442755,Ashish30783010,Ashish,"RT @kuljeetschahal: MR CM @ArvindKejriwal UR Exposed on OXYGEN issue in DELHI HIGH COURT 
Why U r not picking up allocated supply of OXYGEN…",0,285
492,2021-04-24 17:21:05,1386007299622322178,iaindoig,Iain Doig,Looking towards Mayer and Dreish 👍⛰ First real climb Post-Covid 👍💪 https://t.co/rTXMnqaClX,0,0
493,2021-04-24 17:21:05,1386007299504971780,alid1973,Alison Demmer 💙⭐️💙,"RT @ABC7: Ted Nugent, who once called #COVID19 a 'scam,' tests positive for virus. ""I thought I was dying."" https://t.co/HHdNrKVZRJ",0,91
494,2021-04-24 17:21:05,1386007299433533440,ShahiddaJ,Shahidda Jiwa,RT @medianama: Twitter has complied with government requests to censor 52 tweets largely critical of India’s handling of the COVID-19 pande…,0,988
495,2021-04-24 17:21:05,1386007299370618882,trishalovesbks,Trisha Mccullough,2nd covid vaccine this morning!! https://t.co/SsODTkzoLK,0,0
496,2021-04-24 17:21:05,1386007299341242371,Umarii02,umarii.02,RT @PakPMO: PM @ImranKhanPTI expresses solidarity with the people of India as they battle a dangerous wave of COVID-19; and prays for a spe…,0,286
497,2021-04-24 17:21:05,1386007298934509579,KANGandBABYCHOI,wellow 🥺✨,"RT @JJONGDIORS: To anyone who's wondering what is happening rn. MC Yeohan, Jihan, and Yeosang will be tested for covid because 2 artist tha…",0,209
498,2021-04-24 17:21:05,1386007298775126018,jlilig,Jessica Garcia,Yikes. If you are worried about Covid and your kids...Do not visit Six Flags. We were totally misled on what they said online. None of it is in effect from our experience. No such thing as prepared for Covid. #openingdayfail #covidspread#corporateignorance,0,0
499,2021-04-24 17:21:05,1386007298720485378,AngelaChitkara,Angela Chitkara,RT @RanaAyyub: Devastating images of patients dying for lack of oxygen. India has failed its people like never before. My latest report for…,0,2256
500,2021-04-24 17:21:05,1386007298674286592,RojaliPriyadar2,ROJALI PRIYADARSHINI,"RT @ani_digital: India becomes fastest country in world to administer 14 crore doses of COVID-19 vaccine: Govt

Read @ANI Story | https://t…",0,130
501,2021-04-24 17:21:05,1386007298636607489,SushantSin,Sushant Singh,"RT @Atul_Gawande: ""Now my oxygen level is 50, and the guard at the Balrampur hospital is not letting me enter.”

Such a disturbing picture…",0,144
502,2021-04-24 17:21:05,1386007298569424897,julie_craik,Julie Craik,"RT @davidaxelrod: The @GOP talking point-that @AOC and the Left are equivalent to the nutty folks on the Right is...well, nutty!
You may di…",0,613
503,2021-04-24 17:21:05,1386007298389135360,spiritneeraj,Neeraj Batra,"RT @DaaruBaazMehta: SHAMEFUL

PM Narendra Modi and Modi Govt asks Twitter to take down posts criticising handling of Covid situation

Proto…",0,78
504,2021-04-24 17:21:05,1386007298368212993,BCK1926,Toby Shaw,RT @UnitedS48505405: @rosellacottage @CarnellAnita I saved the NHS by waiting 12 weeks for a blood test to confirm if I had liver cancer. I…,0,1
505,2021-04-24 17:21:05,1386007298112475137,deshi_mangoman,desi_mangoman,"Govt of Karnataka has launched COVID WAR ROOM @ Drugs Contol Dept, Bangalore, My kind request to all is, to share COVID-19 WAR ROOM contact number (8951755722) with your near ones, in case of emergency,",0,0
506,2021-04-24 17:21:05,1386007298015957005,Sowi_Kiki,Pu Mahuku🦜BLM,RT @STForeignDesk: Families allowed to bury dead in their backyard with crematoriums overwhelmed by India's Covid-19 surge https://t.co/OdY…,0,14
507,2021-04-24 17:21:05,1386007297969713152,Venkate06658842,✨⭐புரட்சியாளன்🌟 ✨,"RT @TeamAKnetwork: As the #Covid new surge ravaging many lives,its responsible of every individual to be concern on growing caseload in Ind…",0,57
508,2021-04-24 17:21:05,1386007297940279296,JA_Davies,Jennifer Davies,RT @CDCofBC: All people living in B.C. 18 years and older can now register through the Get Vaccinated System. Register now so you can book…,0,7
509,2021-04-24 17:21:05,1386007297680285697,Ritika__16__,Ritika,RT @Shilps_casm: DM ANYTHING YOU WANT ME TO TWEET AND RT RELATED TO COVID HELP‼️ TRYING TO AMPLIFY AS MUCH AS I CAN‼️,0,16
510,2021-04-24 17:21:05,1386007297411862541,Raghu59629910,Raghu,"RT @LMKMovieManiac: #THALA50BdayCDPParty

This year's #Thala50 #AK50 B'day CDP is here. Colorful and impressive, with some of the iconic ch…",0,1115
511,2021-04-24 17:21:05,1386007297244102656,SumitGa15588804,Sumit 🔥 ||Sidheart||,"RT @GhangasAtul: Lets Join Hands Together 🤝
And Make Our India Covid Free 🤞

Our Small Help To save someone lives is A great gesture Toward…",0,47
512,2021-04-24 17:21:05,1386007297143578629,SockyNoob,Socky (Pfizer 1/2),About to get the second dose of COVID vaccine.,0,0
513,2021-04-24 17:21:05,1386007297130782723,sourabh1_mishra,SOURABH MISHRA,"RT @AskAnshul: Singapore, Australia, Japan have also come forward to stand with India during Covid crisis.

Some others nations are also sh…",0,945
514,2021-04-24 17:21:05,1386007297118244864,parth_panot,Parth Panot,RT @vonbrauckmann: I understand how Hindus in India feel when the marxist media constantly lies &amp; bashes. Canada has a death rate 5x that o…,0,339
515,2021-04-24 17:21:05,1386007297076367363,TSRHG,TSRHG,"RT @dgardner: Number of Canadians killed in World War Two: 45,400.
Number of Canadians killed by COVID-19 so far: 23,916.

This is an emerg…",0,38
516,2021-04-24 17:21:04,1386007296455495681,SinghBhupi4,SinghBhupi,RT @TheNeatSoul: List of doctors to advise and help mild covid patients (who do not meet admission criteria) The need of the hour is immeas…,0,56
517,2021-04-24 17:21:04,1386007296421941252,Shivam_here2,Shivam,"RT @ARUNSHARMAJI: 476 #Funerals In One Day In #Kanpur

#COVID-19 #victims being #cremated at #Bhairav Ghat Hindu Crematory, as coronavirus…",0,1158
518,2021-04-24 17:21:04,1386007296212410369,coltsfansince95,Guess who,@mmamachine Oh the covid moron is here.. if you catch it stay the ..... outta rvh,0,0
519,2021-04-24 17:21:04,1386007295968956417,kookgayy,saum,"RT @dr_lathar: Hi I am Dr Mohit Lathar MD from Safe Hands Hospital Gurugram. I have around 18 very sick covid patients in the hospital, few…",0,2012
520,2021-04-24 17:21:04,1386007295771889664,ashutoshtri,Washu Tripathi,"RT @bhak_sala: I pledge that once Covid dust settles down, I will work with my team to create atleast one indigenous technology that will r…",0,301
521,2021-04-24 17:21:04,1386007295587504129,bigknowzz,(((Space Laser))),"RT @11thHour: ER Doc @Supermansings reacts to Sen. Ron Johnson's comments on vaccines: ""Everything I see about Ron Johnson is that he is ba…",0,1732
522,2021-04-24 17:21:04,1386007295390228480,ReenaMaheshwar8,Reena Maheshwari,RT @bhawanibhola: @ArvindKejriwal @msisodia sir during this COVID period various schools Bhartiya Vidya Bhavan Mehta vidyalaya  demanding f…,0,7
523,2021-04-24 17:21:04,1386007295222423555,gin7tonic,Ginna,@ntweet_55 @ndtv Am happy to know that. Genuinely. It’s just that we Indians celebrate too much too soon... But time will tell the outcome of this mega covid marathon.,0,0
524,2021-04-24 17:21:04,1386007295218249732,YashwantGome,Yashwant Bairwa,"RT @srinivasiyc: Joined #SOSIYC volunteers on the field to provide oxygen cylinders to COVID infected families at doorstep.

Please come fo…",0,163
525,2021-04-24 17:21:04,1386007295084093440,JimKiser4,Jim Kiser,"RT @MattWolking: Great job everyone! It was only a year of our lives.

MIT researchers say you're no safer from Covid indoors at 6 feet or…",0,36
526,2021-04-24 17:21:04,1386007294400421890,Dorothy35868522,Dorothy Smith,RT @POTUS: I applaud the Senate and the Congressional Asian Pacific American Caucus for passing the COVID-19 Hate Crimes Act — and for brin…,0,3690
527,2021-04-24 17:21:04,1386007294349963269,Aplistens,Apurva,"RT @AdityaRajKaul: #SOS LUCKNOW

PATIENT NEEDS URGENT HOSPITAL BED IN LUCKNOW

Patient - Mala Vaish
Patient Age , Gender - 32 Years , Femal…",0,5
528,2021-04-24 17:21:04,1386007294345895939,mattibee_arts,👩‍❤️‍💋‍👩 100% Catboy Certified 👩‍❤️‍💋‍👩,"RT @Sherinapoyyail: HELLO WORLD 
If you're watching the COVID-19 disaster unfold in India and are wondering what you can do to help. Here a…",0,8483
529,2021-04-24 17:21:04,1386007294236839939,Tommy_Picklz,TomTom,"RT @thisiskashmir: Covid.
Ppl still don’t wanna fly so they been driving https://t.co/I7MJXJSiYY",0,3
530,2021-04-24 17:21:04,1386007293393784837,TehseenC,Tehseen,RT @FredTJoseph: We need to be talking more about the impact of COVID in India. My god.,0,135
531,2021-04-24 17:21:04,1386007293351714817,sandysh2311,sandeep sharma,RT @swati_gs: Covid-compliant crowd chanting 'sar tan se juda' in Jammu yesterday.  Pandemic? What pandemic? https://t.co/wLClgpSwBY,0,1003
532,2021-04-24 17:21:04,1386007293070921734,iredpaul,iRed,RT @dansiddiqui: Never imagined that I would be a witness to these scenes in my hometown. Coronavirus disease (COVID-19) continues to wreak…,0,4324
533,2021-04-24 17:21:03,1386007292634566657,shuveshek,Shuveshek Rai 🏳️‍🌈,Screw u.. the govt has screwd up the covid situation. If u wanna stop us from asking questions then do Ur job properly. Pls ask tooter to delete posts criticising govt https://t.co/7hAv3rwuBY,0,0
534,2021-04-24 17:21:03,1386007292600995841,DevanshuTri88,Devanshu Tripathi,RT @FaheemYounus: 85-90% of COVID patients DO NOT require oxygen. Breathe!,0,323
535,2021-04-24 17:21:03,1386007292445741062,Monica150679,Monica 🇮🇳,"RT @SkyNews: 'We've only been here a few hours and have seen half a dozen people die while they wait for treatment.'

India has recorded mo…",0,3712
536,2021-04-24 17:21:03,1386007292416458753,Aston65825784,Aston,"@GovRonDeSantis @market_beach Florida came in second on Friday—again—for the most new Covid infections. 

60% of long haulers who were not sick enough to even be hospitalised will die within 6 months from complications. https://t.co/K3F9wNS7OW",0,0
537,2021-04-24 17:21:03,1386007292303265792,PAVaxAlerts,PA Vax Alerts,"New availability: Walgreens
Walgreen Drug Store 7201 CASTOR AVE, PHILADELPHIA, PA 19149
Access here: https://t.co/EDNPn476FA
Apr 24, 01:21 PM",0,0
538,2021-04-24 17:21:03,1386007291967639554,IrfankhanSpn,irfankhan,"RT @shoaib100mph: India is really struggling with Covid-19. Global support needed. Health care system is crashing. Its a Pandemic, we are a…",0,6425
539,2021-04-24 17:21:03,1386007291959275520,kyahaibosdk,Donald Drunk 🇮🇳,"RT @ani_digital: India becomes fastest country in world to administer 14 crore doses of COVID-19 vaccine: Govt

Read @ANI Story | https://t…",0,132
540,2021-04-24 17:21:03,1386007291795705858,srkbabie,𝔫⁷ 🎫,"RT @Sherinapoyyail: HELLO WORLD 
If you're watching the COVID-19 disaster unfold in India and are wondering what you can do to help. Here a…",0,8484
541,2021-04-24 17:21:03,1386007291669843971,Pher_Zacek,Fernando Lopez,"RT @amnesty: We believe in demanding fair and equal access to Covid-19 vaccinations.

So does @GretaThunberg. https://t.co/2IPM1kdjAO",0,407
542,2021-04-24 17:21:03,1386007291615399936,Arnab_Dutta1,Arnab Dutta (अर्णव दत्ता),RT @Impregnable007: He's the only PM who has been dealing with so many crisis at the same time but he never gave up &amp; handled every situati…,0,246
543,2021-04-24 17:21:03,1386007291615383553,renegadobasado,Benedict “Punished” Montecristo,RT @FungKoo1: This is the first time I've seen a Covid Shield be useful https://t.co/pyLUpqB1Qi,0,2477
544,2021-04-24 17:21:03,1386007291577520132,pjmschanell,ツ TITO JIN⁷ ᥫ᭡ 🍥,"RT @BangtanINDIA: 🚨🚨🚨

As we know India is facing one of the worst 2nd waves of Covid 19, each passing day it's getting tougher on the heal…",0,10605
545,2021-04-24 17:21:03,1386007291460259844,pvanheus,Peter van Heusden,RT @JNkengasong: UPDATE: Statement to Member States regarding thromboembolic events after vaccination with Janssen COVID-19 vaccine (Johnso…,0,1
546,2021-04-24 17:21:03,1386007291401547779,cH__SajAwaL,sajawal_194266,"RT @EndSoon_9: #احتیاط_کریں_محفوظ_رھیں

There is some evidence that the COVID-19 virus may lead to intestinal infection and be present in f…",0,6
547,2021-04-24 17:21:03,1386007291363610624,nishizzles,Nishtha,RT @nameshiv: If you're still out here defending Modi's criminal abdication of responsibility and active promotion of a covid tsunami just…,0,34
548,2021-04-24 17:21:03,1386007291342716930,Pritesh_India,Prityssh Patni,"RT @ani_digital: India becomes fastest country in world to administer 14 crore doses of COVID-19 vaccine: Govt

Read @ANI Story | https://t…",0,132
549,2021-04-24 17:21:03,1386007291208650755,USAMalabarian,Melvin🇮🇳🇺🇸🇻🇦ن,RT @byzkanonist: In your kindness please remember In your prayers Bishop Andriy Rabiy of Philadelphia who was hospitalized yesterday due to…,0,2
550,2021-04-24 17:21:03,1386007291208548358,luuvbuugy,harley‎,"RT @Sherinapoyyail: HELLO WORLD 
If you're watching the COVID-19 disaster unfold in India and are wondering what you can do to help. Here a…",0,8484
551,2021-04-24 17:21:03,1386007291208503298,Ragav_Tweetz,Thala Ragav❤️ ᵀᴴᴬᴸᴬ⁵⁰ シ︎🔥,"RT @TeamAKnetwork: As the #Covid new surge ravaging many lives,its responsible of every individual to be concern on growing caseload in Ind…",0,57
552,2021-04-24 17:21:03,1386007291112181765,PAVaxAlerts,PA Vax Alerts,"New availability: Walgreens
Walgreen Drug Store 7001 FRANKFORD AVE, PHILADELPHIA, PA 19135
Access here: https://t.co/EDNPn476FA
Apr 24, 01:21 PM",0,0
553,2021-04-24 17:21:03,1386007290961022976,Nanamomforever,Debbie Sibona,"RT @adamcarolla: The most deaths by group of Covid is 85 years and older. 0-17 260 deaths.  85 and older 170,000. You don’t think we got pl…",0,2167
554,2021-04-24 17:21:03,1386007290868731907,dressedinprxda,prada jesus,"bruh this covid shit killin me,, niggaz atp when ion even wanna eat nun when im hungry cuz i dun made and ate it all 🤦🏾‍♀️🤦🏾‍♀️",0,0
555,2021-04-24 17:21:03,1386007290789076992,AnjaliPai1,Anjali Pai,RT @rose_k01: This is so EXCITING!! India could be FIRST to come out with Nasal Vaccine says Dr Krishna M Ella. 2 drops in the Nose AND YOU…,0,260
556,2021-04-24 17:21:03,1386007290617159687,Cancelallexams,Cancel all exams Pakistan,RT @MRANEEQ3: #ImranKhanSaveStudents sir ap dekh raha ho na bacho ki health ki baath ha sir study to pir hoti raha ga sare life pari ha foc…,0,2
557,2021-04-24 17:21:03,1386007290482991106,MatrixMoma,Matrix Moma,RT @dansiddiqui: Never imagined that I would be a witness to these scenes in my hometown. Coronavirus disease (COVID-19) continues to wreak…,0,4323
558,2021-04-24 17:21:03,1386007290352832520,DeborahVonBrod,Deborah Von Brod,"RT @ChrisJZullo: In first few months Joe Biden reengaged WHO, passed COVID relief, rejoined Paris Climate Agreement, preserved DACA, used D…",0,250
559,2021-04-24 17:21:03,1386007290273312772,DrAdaora,Adaora Okoli,RT @Crof: Oxygen factory explodes in Fortaleza; some injuries. And of course a setback to Brazil's COVID-19 response:,0,1
560,2021-04-24 17:21:03,1386007290268946434,keshda,Keshav. D.,RT @sumitsaurabh: If India has made a single day Covid cases spike in one day then we have also made the world record of single day record…,0,26
561,2021-04-24 17:21:03,1386007289958592513,silvermoksha,Sumit Chakraborty,"RT @dhume: You can criticize the Indian government for its Covid management, but no slacking at all when it comes to image management.
http…",0,57
562,2021-04-24 17:21:03,1386007289879044096,LeeKennedy12,The Wirral Soviet,"@Barry_Ohare @BTSportBoxing @Kev82859173 @btsportufc Covid jab yesterday mate, fucking knackered asleep last night at 8 didn't even go to the dojo for the Friday bash",0,0
563,2021-04-24 17:21:03,1386007289820323843,MdMilica,Milica Jovanovic MD,"The death rate among those vaccinated and &lt; 65 (during the complete vaccination process) is 0.05% = 50/100000 vaccinated. 

This is to be compared to the 0.19 dead/100000 dying from COVID-19 without vaccination in the same age group.",0,0
564,2021-04-24 17:21:03,1386007289711185927,CurtisFric,Curtis 'Doomscrolling' Fric,RT @CanadianPolling: I've had the good fortune of being fully vaccinated since February and I encourage everyone to get their Covid shots a…,0,2
565,2021-04-24 17:21:03,1386007289664921602,0061khan,Zahid Hussain,RT @dhruv_rathee: One of the most important videos I’ve ever made. What to do if no hospital beds are available? Learn about home treatment…,0,546
566,2021-04-24 17:21:03,1386007289497374730,FaisalKhokhar76,Faisal Khokhar Pti,"RT @Pakistan_Khan99: #احتیاط_کریں_محفوظ_رہیں

This is especially important for people at higher riskTrusted Source of getting seriously ill…",0,11
567,2021-04-24 17:21:03,1386007289459531781,natwm10,Nathaniel Mills,"RT @UNICEF_uk: Help UNICEF deliver 2 billion Covid-19 vaccines to the rest of the world. Because we’re not safe until we’re all safe.

Dona…",0,183
568,2021-04-24 17:21:03,1386007289295904771,UrstrulyHJ,Harish Upadhayay,RT @PoliticalKida: A look at measures taken during last one year to tackle Covid Pandemic! https://t.co/S8S1NsvbYJ,0,544
569,2021-04-24 17:21:03,1386007289006526468,_iSRK,Shah Rukh Khan,"The only Chinese export that has lasted more than a year is COVID'19. 

#pandemic #ImranKhanSaveStudents #pandemic #WearAMask",0,0
570,2021-04-24 17:21:03,1386007289006477313,gkd600,Gopal Krishna Dwivedi,RT @hallagullaboy: If anyone here knows few covid patients(home quarantine) in Delhi who can not cook and neither can afford to pay for the…,0,19
571,2021-04-24 17:21:03,1386007288893231104,NazahatHusain,Nazahat Husain,"RT @AudaciousQuest_: Pyare Khan spends Rs. 1 crore to donate 32 tonnes of oxygen for Covid victims
https://t.co/0fDRr8LtI5",0,106
572,2021-04-24 17:21:03,1386007288872247297,EstornudaM,estornuda.me,Early T cell and binding antibody responses are associated with COVID-19 RNA vaccine efficacy onset https://t.co/avhrVm9KoB,0,0
573,2021-04-24 17:21:03,1386007288842899456,itzzhet,Het Shah // #CSK💛,RT @MeghUpdates: Delhi High Court Slams Kejriwal Govt Big Time For Sitting Idle and Playing Politics on Covid,0,3762
574,2021-04-24 17:21:03,1386007288821940231,aawara_aatma,𝔸𝕨𝕒𝕣𝕒,RT @scribe_prashant: BREAKING: Sonia Gandhi writes to Raebareli admin to utilise her remaining MPLAD funds for people to fight the COVID-19…,0,320
575,2021-04-24 17:21:03,1386007288578678790,amalinaroshdi_,Amalina Roshdi,"RT @NajibRazak: When declaring Darurat, govt said aim is to reduce new cases to double digits by May so we can balik kampung for Raya.

Aft…",0,1023
576,2021-04-24 17:21:02,1386007288041787395,BilalThaniOruva,Bilal Thani Oruvan🕴,"RT @PDChina: Wuhan, capital of C China's Hubei, hit hard by the COVID-19 epidemic early last year, notched up about 58.4% of #GDP growth in…",0,15
577,2021-04-24 17:21:02,1386007287454584833,venkatasrid,VSRIDHAR,"RT @IndiaToday: Although Twitter has not publicly commented, specifying which tweets it has blocked, it did reportedly send a notice to the…",0,2
578,2021-04-24 17:21:02,1386007287353991172,NyaNyaLightiny,Happy Hwa Day 🌠,RT @cnni: Rutgers University is among the US colleges requiring that students be vaccinated against coronavirus before they return this fal…,0,14
579,2021-04-24 17:21:02,1386007287295188993,bobsan1409,bobsan@14🔱🚩,RT @himantabiswa: Dear Sri @ArvindKejriwal - Assam has installed 8 Oxygen plants (5.25 MT /day) after #Covid crisis hit us; 5 in process. P…,0,8797
580,2021-04-24 17:21:02,1386007287102263297,alihakhan66,Aliha Khan,"Reason behind Imran khan's silence.  Money is more important than our lives??? Covid’s 3rd wave is extremely dangerous!! Don’t risk our lives please. 🙏 
 #ImranKhanSaveStudents https://t.co/IBsbaCfzpE",0,0
581,2021-04-24 17:21:02,1386007286775222275,Teelux_official,x z a y_t e e l u x™,"RT @Sandra__Pyke: #mohdelivers
The #COVID19 Incident Commander, Lt. Col.Dr. @Hskyobe gave notes on Uganda's fight against Covid-19 at the N…",0,24
582,2021-04-24 17:21:02,1386007286641041416,phirephoenix,jenny (phire) zhang,"RT @Sherinapoyyail: HELLO WORLD 
If you're watching the COVID-19 disaster unfold in India and are wondering what you can do to help. Here a…",0,8484
583,2021-04-24 17:21:02,1386007286351638529,Arshavin78,Samuel,"RT @Atul_Gawande: ""Now my oxygen level is 50, and the guard at the Balrampur hospital is not letting me enter.”

Such a disturbing picture…",0,144
584,2021-04-24 17:21:02,1386007285990924288,SueGarden887,Sue Murphy (She/Her),Went to a local garden centre last weekend.  They had no covid signage to wear a mask or the customer limit allowed.  There was no plexiglass shield around the cash register.  The woman (I'm assuming is the owner) behind the till was not wearing a mask.,0,0
585,2021-04-24 17:21:02,1386007285743247364,CormorantHobo,That Hobo Over There,"RT @chicagotribune: Two brewery taprooms in planning long before the COVID-19 pandemic are finally about to open, less than 1 mile and one…",0,1
586,2021-04-24 17:21:02,1386007285353177095,kahnfaizi,Faizan Khan,RT @murtazasolangi: We can’t afford Indian variants of Covid to spread in Pakistan. Please stop all form of religious tourism and close Kar…,0,416
587,2021-04-24 17:21:02,1386007285273669636,MudssrBodla,Mudssar Bodla,"RT @Mohamme22761647: Picture of a Mosque in Pune, Maharashtra which has been temporarily converted into a Covid Hospital. Humanity must win…",0,933
588,2021-04-24 17:21:02,1386007285202407426,SalsaScot,J.H. Campbell 🏴󠁧󠁢󠁳󠁣󠁴󠁿 💙,"RT @scotgov: 1,898,666 people in Scotland have been tested for #coronavirus

The total confirmed as positive has risen by 177 to  225,028…",0,27
589,2021-04-24 17:21:02,1386007285202231297,true_nationalst,Radhe 🇮🇳,"RT @ani_digital: India becomes fastest country in world to administer 14 crore doses of COVID-19 vaccine: Govt

Read @ANI Story | https://t…",0,128
590,2021-04-24 17:21:02,1386007285101731843,3ilal_pak,Bilal,RT @FaheemYounus: 85-90% of COVID patients DO NOT require oxygen. Breathe!,0,323
591,2021-04-24 17:21:02,1386007285017702400,shayee003,shayee usufzayee,"RT @ndtv: Bengaluru Reports Over 17,000 Covid Cases In Biggest Single-Day Surge https://t.co/eOQiEu1M1k https://t.co/5bGkmLzm07",0,48
592,2021-04-24 17:21:02,1386007284979965954,wasimajiz,wasim chouhan,"RT @ShashiTharoor: “If the apocalypse had an@image, it would be that of the hospitals of India.” Brilliant, searing piece by @ranaayyub on…",0,1034
593,2021-04-24 17:21:02,1386007284858331140,PavanNT85748812,PavanNTR,"RT @tiriveedhi8888: All the tablet supply related to covid-19 is available,guntur people who couldn't afford tablets may contact me if they…",0,294
594,2021-04-24 17:21:02,1386007284845666311,ot7uwus,S H R E Y ⁷,RT @TohkyaMaiNachu: Your 1 retweet can save a life..So please amplify all the COVID related tweet you see on the timeline ❤,0,2
595,2021-04-24 17:21:02,1386007284816482308,EmmyOO7,EmmyOO7✨,RT @cnni: Rutgers University is among the US colleges requiring that students be vaccinated against coronavirus before they return this fal…,0,14
596,2021-04-24 17:21:02,1386007284803792897,sircasticsindhi,संजय,"RT @Roxauraus: ‼THE PATIENT IS ABOUT TO DIE ‼
HELP FOR THE SAKE OF HUMANITY

75 year old patient in gurgaon.. whole family covid pos.. 2 r…",0,122
597,2021-04-24 17:21:02,1386007284707381249,cH__SajAwaL,sajawal_194266,"RT @EndSoon_9: #احتیاط_کریں_محفوظ_رھیں
Approximately 2−10% of cases of confirmed COVID-19 disease presented with diarrhoea (2−4), and two s…",0,6
598,2021-04-24 17:21:02,1386007284489326592,GW_MFA,GW MFA,So you've received your #COVID19 vaccine - what do you do with your vaccine card now? #GWDocs @MGKnightMD spoke to @_allysonchiu @washingtonpost about what the vaccine card is and what you should do with it after you've been fully vaccinated: https://t.co/WHLtOOcAAB,1,1
599,2021-04-24 17:21:02,1386007284426305540,sourabh1_mishra,SOURABH MISHRA,"RT @AskAnshul: Friends who are standing with India during Covid crisis:

Israel
France 
Russia

We must not forget that:

1. USA under Pres…",0,7125
600,2021-04-24 17:21:02,1386007284422115330,AMAANSIDDIQUI,AMAAN,"RT @SGinIndia: We stand with India in its fight against Covid-19. Through a bilateral and multi-agency effort, an @IAF_MCC transport plane…",0,12094
601,2021-04-24 17:21:01,1386007284262875138,alinafaba,Alina,RT @FaheemYounus: 85-90% of COVID patients DO NOT require oxygen. Breathe!,0,323
602,2021-04-24 17:21:01,1386007283948154880,dragonknits,Dragon,RT @leif5000: @TwitterSupport Why is there still no specific option for reporting anti-vax and covid disinformation accounts?,0,1
603,2021-04-24 17:21:01,1386007283843452938,AHAhistorians,American Historical Association,"From materials on race and health, to primary sources, teaching tools, and more, the AHA’s “Bibliography of Historians' Responses to COVID-19” features vetted commentary and publications relevant to the COVID-19 crisis. #twitterstorians #sschat https://t.co/RhyWXWSjMG",0,0
604,2021-04-24 17:21:01,1386007283801366529,vandanajain24,vandana jain,RT @RolloTomassi_: Not Covid Related. He was already Battling from a Rare form of Cancer &amp; Contracted Sceptoscemia (Infection) during his H…,0,1
605,2021-04-24 17:21:01,1386007283704946689,MtMarf,MtM,RT @westonpagano: Biden replacing the chainlink fences with plastic curtains to improve public perception in a way that decreases ventilati…,0,443
606,2021-04-24 17:21:01,1386007283658723328,dgaurav7,Gaurav Dutta,"RT @westerncomd_IA: In the #FightAgainstCOVID19, #BaseHospital Delhi Cantt converted into a pure COVID hospital for serving &amp; Retd personne…",0,204
607,2021-04-24 17:21:01,1386007283654483970,vdhiman_89,dhiman_saab,RT @bainjal: If this vicious second wave of Covid ever flattens Modi has ensured further hell for India - the vaccines war which will pit s…,0,108
608,2021-04-24 17:21:01,1386007283470012417,vasudev69952198,vasudevan,RT @gilly381: Best wishes to all in India 🇮🇳 Frightening Covid numbers. #IPL continues. Inappropriate? Or important distraction each night?…,0,4404
609,2021-04-24 17:21:01,1386007283360878602,SidrahDP,Sidrah,RT @betwasharma: Data from two cremation grounds and a burial ground in Bhopal reveals the number of Covid-19 deaths to be 20 times higher…,0,218
610,2021-04-24 17:21:01,1386007283335794689,prabhakarkmr2,Prabhakar kumar,"RT @ARanganathan72: Bharat Biotech has already eliminated dependency on US imports needed for COVAXIN, that has an 81% efficacy, a 99.9% su…",0,3912
611,2021-04-24 17:21:01,1386007282966798336,SamAllmond,Sam Allmond,Gotta feel for India at the moment going through hell 😢😢 but how does China with a similar population claim to have nearly eradicated COVID 🤔🤔🤔🤔 ?,0,0
612,2021-04-24 17:21:01,1386007282807238662,tshalbaf,Mohammad Shalbaf,"RT @HODA_R: @Maryam_Rajavi Under the mullahs’ rule, every natural calamity and every preventable problem from the Coronavirus (COVID-19) to…",0,7
613,2021-04-24 17:21:01,1386007282597650435,NagiraPeace,Katwire Molly,"RT @Sandra__Pyke: #mohdelivers
The #COVID19 Incident Commander, Lt. Col.Dr. @Hskyobe gave notes on Uganda's fight against Covid-19 at the N…",0,24
614,2021-04-24 17:21:01,1386007282362712067,tanhuiyi,HY 진혜리,"RT @SGinIndia: We stand with India in its fight against Covid-19. Through a bilateral and multi-agency effort, an @IAF_MCC transport plane…",0,12094
615,2021-04-24 17:21:01,1386007282090070019,theunrealbenz,b e n z,"RT @dr_lathar: Hi I am Dr Mohit Lathar MD from Safe Hands Hospital Gurugram. I have around 18 very sick covid patients in the hospital, few…",0,2013
616,2021-04-24 17:21:01,1386007281880338432,_Mjolnir_007,Ragnarok777,"RT @WasimJaffer14: Hello Twitter,
Pease suggest what I can do as a public figure with a verified Twitter account to help in this fight agai…",0,354
